expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER99126,EVER,1999,1,2,N Col-NE Ridge,,,,Mexico,Ivan Loredo,Latin American Expedition to Everest,TRUE,FALSE,FALSE,FALSE,"331,334",,,,FALSE,FALSE,"Argentina, Ecuador, Finland",KTM->Tingri->Rongbuk BC,1999/4/15,1999/5/27,1225,42,48,1999/6/2,1,,8850,FALSE,FALSE,FALSE,3,0,7,5,0,3,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(15/04,5100m),ABC(18/04,6400m),C1(22/04,7000m),C2(27/04,7700m),C3(27/05,8300m),Smt(27-28/05)",,Maniken 1st Finnish from North to top,Arun Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2453595
EVER99127,EVER,1999,1,2,N Col-NE Ridge,,,,New Zealand,Russell Brice,Himalayan Experience (Himex) Everest Expedition 1999,TRUE,FALSE,FALSE,FALSE,330,,,,FALSE,FALSE,"Australia, Germany, Japan",,1999/4/9,1999/5/27,0645,48,55,1999/6/3,1,,8850,FALSE,FALSE,FALSE,4,0,6,3,0,5,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(09/04,5200m),Interm(09/04,5200m),ABC(15/04,6400m),C1(21/04,7000m),C2(04/05,7500m),C3(05/05,7900m),C4(26/05,8300m),Smt(27/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453595
EVER99128,EVER,1999,1,1,S Col-SE Ridge,,,,Georgia,Benedict Kashakashvili,Caucasus 1999 Everest Expedition,TRUE,FALSE,FALSE,FALSE,316,,,,FALSE,FALSE,Azerbaijan,,1999/4/3,1999/5/12,1000,39,45,1999/5/18,1,,8850,FALSE,FALSE,FALSE,4,0,5,4,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5350m),C1(08/04,6100m),C2(09/04,6400m),C3(22/04,7500m),C4(11/05,7900m),Smt(12/05)",Mursagulow developed recurrence of liver trouble; Sarkisov & Chewang snowblind,Sarkisov is the oldest Everest summiter to date,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453580
EVER99129,EVER,1999,1,1,S Col-SE Ridge,,,,Japan,Ken Noguchi,Independent climber,TRUE,FALSE,FALSE,FALSE,319,,,,FALSE,FALSE,,,1999/4/11,1999/5/13,0930,32,38,1999/5/19,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(11/04),C1(20/04,6000m),C2(25/04,6400m),C3(11/05,7300m),C4(12/05,7900m),Smt(13/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453581
EVER99130,EVER,1999,1,2,N Col-NE Ridge,,,,Georgia,Gia Tortladze,First Georgian Expedition,TRUE,FALSE,FALSE,FALSE,328,,,,FALSE,FALSE,,,1999/4/11,1999/5/26,1100,45,48,1999/5/29,1,,8850,FALSE,FALSE,FALSE,3,0,8,3,0,3,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(11/04,5000m),ABC(16/04,6400m),C1(18/04,7050m),C2(24/05,7700m),C3(25/05,8300m),Smt(26/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453594
EVER99131,EVER,1999,1,2,N Col-NE Ridge,,,,Poland,Ryszard Pawlowski,Polish International Everest Expedition,TRUE,FALSE,FALSE,FALSE,321,,,,FALSE,FALSE,"Japan, UK, USA",,1999/4/13,1999/5/18,1330,35,40,1999/5/23,1,,8850,FALSE,FALSE,FALSE,3,2500,10,3,1,2,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,"BC(13/04),ABC(17/04,6400m),C1(23/04,7000m),C2(02/05,7700m),C3(17/05,8260m),Smt(18/05)",,Pawlowski slight frostbite,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453586
EVER99134,EVER,1999,1,2,N Col-NE Ridge,,,,Ukraine,Valentin Simonenko,First National Ukrainian Everest Expedition,TRUE,FALSE,FALSE,FALSE,313,,,,FALSE,FALSE,,,1999/3/30,1999/5/8,,39,44,1999/5/13,1,,8850,FALSE,FALSE,FALSE,3,0,11,3,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(30/03),ABC(04/04,6350m),C1(07/04,7050m),C2(26/04,7200m),C3(07/05,8300m),Smt(08/05)",Gorbach serious frostbite all left fingers and all toes and nose; Simonenko heart attack at BC; Kopytko disappeared,1st Ukrainian citizen to summit,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453576
EVER99135,EVER,1999,1,2,N Col-NE Ridge,,,,Russia,Viatsheslav Skripko,International Everest Expedition 1999,TRUE,FALSE,FALSE,FALSE,327,,,,FALSE,FALSE,Bulgaria,KTM->Tingri->Rongbuk BC,1999/4/16,1999/5/25,,39,47,1999/6/2,1,,8850,FALSE,FALSE,FALSE,3,0,4,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(16/04,5100m),ABC(20/04,6400m),C1(22/04,7000m),C2A(27/04,7600m),C2B(11/05,7900m),C3A(23/05,8300m),C3B(25/05,8400m),Smt(25-26/05)",,,Sea to Summit Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2453593
EVER99137,EVER,1999,1,1,S Col-SE Ridge,,,,Mexico,Hugo Rodriguez,Mexico to the summit of the world 1999,TRUE,FALSE,FALSE,FALSE,323,,,,FALSE,FALSE,,,1999/3/30,1999/5/26,0912,57,61,1999/5/30,1,,8850,FALSE,FALSE,FALSE,4,0,4,2,0,3,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(30/03,5350m),C1(10/04,6100m),C2(11/04,6400m),C3(15/04,7300m),C4(03/05,7900m),Smt(26/05)",,,Nomad Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2453594
EVER00101,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Andrew Lock,Jagged Globe Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,365,,,,FALSE,FALSE,"Australia, UK",Lukla->Khumbu Valley,2000/4/7,2000/5/24,0630,47,49,2000/5/26,1,,8850,FALSE,FALSE,FALSE,3,300,9,2,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(07/04,5300m),C2(23/04,6450m),C3(01/05,7200m),C4(23/05),Smt(24/05)",,,Summit Nepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457694
EVER00102,EVER,2000,1,1,S Col-SE Ridge,,,,Italy,Simone Moro,,TRUE,FALSE,FALSE,FALSE,367,,,,FALSE,FALSE,Kazakhstan,,2000/4/12,2000/5/24,0800,42,45,2000/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,2,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(12/04,5350m),C1(14/04,6500m),C2(20/04,7900m),Smt(24/05)",,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457694
EVER00104,EVER,2000,1,1,S Col-SE Ridge,,,,UK,Gavin Bate,Sagarmatha Millenium Expedition 2000,TRUE,FALSE,FALSE,FALSE,337,,,,FALSE,FALSE,,,2000/3/30,2000/5/16,1040,47,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,8,3,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(30/03),C1(07/04,5950m),C2(15/04,6400m),C3(14/05,7000m),C4(15/05,7950m),Smt(16/05)",Bristow got clot in leg and was evacuated to KTM,,High Country Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457686
EVER00105,EVER,2000,1,1,S Col-SE Ridge,,,,Spain,Manuel Gonzalez,Expedition Andalucia Everest 2000,TRUE,FALSE,FALSE,FALSE,361,,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/3/24,2000/5/22,0900,59,65,2000/5/28,1,,8850,FALSE,FALSE,FALSE,4,0,9,3,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(24/03,5350m),C1(02/04,6100m),C2(11/04,6400m),C3(25/04,7300m),C4(20/05,7986m),Smt(22/05)",Dr Ortega broken leg,,Himalayan Culture Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2457692
EVER00106,EVER,2000,1,1,S Col-SE Ridge,,,,Spain,Antoni Bahi,Expedition to Everest 2000,TRUE,FALSE,FALSE,FALSE,338,,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/4/3,2000/5/16,1049,43,53,2000/5/26,1,,8850,FALSE,FALSE,FALSE,4,200,9,2,0,5,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(03/04,5300m),C1(07/04,6000m),C2(08/04,6400m),C3(18/04,7300m),C4(13/05,8000m),Smt(16/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457686
EVER00107,EVER,2000,1,1,S Pillar,,,,Denmark,Henrik Hansen,Thrane and Thrane Danish Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,"355,358",,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/4/10,2000/5/20,0630,40,44,2000/5/24,1,,8850,FALSE,FALSE,FALSE,4,2000,7,2,0,6,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Lobuje East in April,"BC(10/04,5370m),C1(14/04,6020m),C2(16/04,6450m),C3(04/05,7400m),C4(18/05,8100m),Smt(20-21/05)",Hansen bronchitis,,Arun Treks,FALSE,FALSE,FALSE,FALSE,FALSE,,2457690
EVER00110,EVER,2000,1,1,S Col-SE Ridge,,,,Poland,Anna Czerwinska,,TRUE,FALSE,FALSE,FALSE,362,,,,FALSE,FALSE,,,2000/4/5,2000/5/22,1000,47,52,2000/5/27,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5350m),C1(11/04,6100m),C2(16/04,6500m),C3(01/05,7400m),C4(20/05),Smt(22/05)",Nothing serious but Anna slipped during descent when briefly fell asleep,Oldest woman to top,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457692
EVER00111,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Vernon Tejas,Alpine Ascents International (AAI) Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,364,,,,FALSE,FALSE,Canada,,2000/4/14,2000/5/23,1100,39,42,2000/5/26,1,,8850,FALSE,FALSE,FALSE,0,0,8,0,0,15,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/04),C1(21/04,6100m),C2(23/04,6445m),C3(03/05,7055m),C4(21/05,7900m),Smt(23/05)",,,Sherpa Shangri-La Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457693
EVER00112,EVER,2000,1,1,S Col-SE Ridge,,,,Nepal,Babu Tsering (Babu Chiri),Speed Climb of Everest,TRUE,FALSE,FALSE,FALSE,357,,,,FALSE,FALSE,,,2000/4/3,2000/5/21,0956,48,52,2000/5/25,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,2,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5350m),C2(12/04,6300m),C3(7300m),C4(06/05,7900m),Smt(21/05)",,Speed climb - fastest ascent from BC to top (16 hrs 56 min),Nomad Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2457691
EVER00114,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Robert Hoffman,Inventa Environmental Expedition,TRUE,FALSE,FALSE,FALSE,368,,,,FALSE,FALSE,,,2000/4/14,2000/5/24,0806,40,47,2000/5/31,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,0,11,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Had permit for Lhotse (to allow clients through Icefall) (LHOT-001-007),"BC(14/04,5350m),C1(19/04,6100m),C2(29/04,6400m),C3(14/05,7300m),C4(15/05,7900m),Smt(24/05)",Hoffman frostbitten in descent from balcony and snowblinded; Boice frostbitten fingers,,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2457694
EVER00115,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Christine Boskoff,Mountain Madness Sagarmatha Expedition 2000,TRUE,FALSE,FALSE,FALSE,"341,366",,,,FALSE,FALSE,"Austria, Pakistan",,2000/4/1,2000/5/17,0738,46,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,5,2,0,10,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(01/04,5350m),C1(03/04,6100m),C2(05/04,6400m),C3(17/04,7400m),C4(07/05,7900m),Smt(17,24/05)",Yeritsian had back problem; Habeler and Boskoff slight pulmonary edema; Dorje (Thamo) frostbitten toes,,Mountain Madness,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00116,EVER,2000,1,1,S Col-SE Ridge,,,,Nepal,Lhakpa Sherpa,Nepalese Women Millenium Expedition,TRUE,FALSE,FALSE,FALSE,348,,,,FALSE,FALSE,,,2000/4/14,2000/5/18,0630,34,40,2000/5/24,1,,8850,FALSE,FALSE,FALSE,4,0,5,1,0,4,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(14/04,5350m),C1(21/04,6100m),C2(22/04,6500m),C3(04/05,7300m),C4(17/05,7900m),Smt(18/05)",,1st Nepali woman to survive a summit success,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457688
EVER00117,EVER,2000,1,1,S Col-SE Ridge,,,,Canada,Byron Smith,AGF Everest 2000 Expedition,TRUE,FALSE,FALSE,FALSE,356,,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/4/1,2000/5/21,0800,50,54,2000/5/25,1,,8850,FALSE,FALSE,FALSE,4,200,7,1,0,12,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(01/04,5375m),C1(06/04,5975m),C2(17/04,6500m),C3(20/04,7200m),C4(20/05,8000m),Smt(21/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457691
EVER00118,EVER,2000,1,1,S Col-SE Ridge,,,,Canada,Ben Webster,Canadian Everest 2000,TRUE,FALSE,FALSE,FALSE,342,,,,FALSE,FALSE,,,2000/4/6,2000/5/17,0815,41,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,5,1,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04),C1(15/04),C2(16/04,6350m),C3(13/05,7250m),Smt(17/05)",,,Mountain Madness,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00119,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Robert Link,International Mountain Guides (IMG)/Modern Link Expedition 2000,TRUE,FALSE,FALSE,FALSE,360,,,,FALSE,FALSE,Australia,,2000/4/1,2000/5/22,0820,51,57,2000/5/28,1,,8850,FALSE,FALSE,FALSE,4,0,11,2,0,10,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Had permit for Lhotse (to allow clients through Icefall) (LHOT-001-08),"BC(01/04),C1(07/04,6100m),C2(14/04,6500m),C3(19/05),C4(20/05,7900m),Smt(22/05)",Wise bruised hand in icefall and left early; Gattone snowblind,,Great Escapes Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457692
EVER00120,EVER,2000,1,1,S Col-SE Ridge,,,,UK,Henry Todd,Himalayan Guides Everest Expedition,TRUE,FALSE,FALSE,FALSE,369,,,,FALSE,FALSE,"Canada, USA, Yugoslavia",,2000/4/7,2000/5/26,,49,50,2000/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,17,6,0,9,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Attempted Lhotse (LHOT-001-05),"BC(05/04,5350m),C1(16-17/04,6400m),C3(25/04,7300m),C4(11/05,7900m),Smt(26/05)",,,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,,2457696
EVER00121,EVER,2000,1,1,S Col-SE Ridge,,,,S Korea,Son Joong-Ho,2000 Korean Expedition,TRUE,FALSE,FALSE,FALSE,339,,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/4/5,2000/5/16,1050,41,46,2000/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,7,2,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5400m),C1(08,11/04,6050m),C2(15/04,6400m),C3(22/04,7300m),C4(29/04,7950m),Smt(16/05)",,Millenium first summit,Beyond Base Camp,TRUE,TRUE,FALSE,FALSE,FALSE,,2457686
EVER00123,EVER,2000,1,1,S Col-SE Ridge,,,,USA,Saeed Toossi,,TRUE,FALSE,FALSE,FALSE,363,,,,FALSE,FALSE,,Lukla->Khumbu Valley,2000/4/5,2000/5/22,1030,47,52,2000/5/27,1,,8850,FALSE,FALSE,FALSE,4,250,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(05/04,5340m),C1(11/04,6100m),C2(17/04,6400m),C3(29/04,7340m),C4(20/05,7950m),Smt(22/05)",,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457692
EVER00128,EVER,2000,1,2,N Col-NE Ridge,,,,Japan,Tosio Nakamura,Hosei University Qomolungma Expedition 2000,TRUE,FALSE,FALSE,FALSE,"347,349,355",,,,FALSE,FALSE,Australia,KTM->Tingri->Rongbuk BC,2000/4/15,2000/5/17,,32,40,2000/5/25,1,,8850,FALSE,FALSE,FALSE,6,1500,18,4,0,7,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Langtang trek, Tedgori peak","BC(15/04,5240m),C1(17/04),C2(18/04,5500m),C3(19/04,6400m),C4(22/04,7040m),C5(04/05,7450m),C6(16/05,8200m),Smt(17-19/05)",,Tosio Yamamoto oldest to date (63 years old),Rolwaling Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00129,EVER,2000,1,2,N Col-NE Ridge,,,,Japan,Koichi Ezaki,Hokkaido Mt Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,344,,,,FALSE,FALSE,,,2000/4/17,2000/5/17,1030,30,38,2000/5/25,1,,8850,FALSE,FALSE,FALSE,3,3000,6,3,0,2,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(17/04,5100m),Intermed(20/04,5600m),ABC(21/04,6300m),C1(25/04,7000m),C2(26/04,7700m),C3(16/05,8200m),Smt(17/05)",,,Cosmo Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00130,EVER,2000,1,2,N Col-NE Ridge,,,,USA,Gheorghe Dijmarescu,,TRUE,FALSE,FALSE,FALSE,354,,,,FALSE,FALSE,,,2000/4/13,2000/5/19,1530,36,44,2000/5/27,1,,8850,FALSE,FALSE,FALSE,3,0,1,1,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(13/04),C1(7000m),C2(17/05,7800m),C3(18/05,8300m),Smt(19/05)",,1st Dane to climb on Everest,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457689
EVER00132,EVER,2000,1,2,N Col-NE Ridge,,,,Switzerland,Karl Kobler,Kobler & Partner Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,"343,351",,,,FALSE,FALSE,"Czech Republic, Germany, Nepal, New Zealand",,2000/4/20,2000/5/17,1015,27,38,2000/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,14,4,0,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/04),ABC(22/04,6400m),C1(27/04,7100m),C2(15/05,7850m),C3(16/05,8350m),Smt(17,19/05)",Durga Tamang lung infection and left,1st Sherpa woman to top from north,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00135,EVER,2000,1,2,N Col-NE Ridge,,,,Japan,Hiroshi Yashima,Qomolunga 2000 Jen Expedition,TRUE,FALSE,FALSE,FALSE,"345,353",,,,FALSE,FALSE,,Kodari->Tingri->BC,2000/4/14,2000/5/17,1100,33,41,2000/5/25,1,,8850,FALSE,FALSE,FALSE,3,50,9,7,0,7,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mera Peak,"BC(14/04,5100m),ABC(19/04,6300m),C1(26/04,7050m),C2(01/05,7500m),C3(14/05,8200m),Smt(17,19/05)",,,Rolwaling Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00136,EVER,2000,1,2,N Col-NE Ridge,,,,Russia,Viatcheslav Skripko,Russian Everest Expedition,TRUE,FALSE,FALSE,FALSE,371,,,,FALSE,FALSE,UK,,2000/4/10,2000/5/28,0745,48,55,2000/6/4,1,,8850,FALSE,FALSE,FALSE,4,0,11,1,0,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(10/04),ABC(15/04,6400m),C1(20/04,7000m),C2(06/05,7600m),C3(15/05,7900m),C4(22/05,8300m),Smt(28/05)",Abramova stomach and lungs problems and left 22 May,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457698
EVER00138,EVER,2000,1,2,N Col-NE Ridge,,,,UK,Ian Anderson,British Everest 2000 North Ridge Expedition,TRUE,FALSE,FALSE,FALSE,350,,,,FALSE,FALSE,New Zealand,,2000/4/1,2000/5/18,1151,47,58,2000/5/29,1,,8850,FALSE,FALSE,FALSE,3,0,12,2,0,3,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(01/04),Intermed(5800m),ABC(10/04,6400m),C1(23/04,7000m),C2(10/05,7700m),C3(17/05,8300m),Smt(18/05)",Na Temba snowblind temporarily; cook boy pneumonia,,Himalaya Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,,2457688
EVER00140,EVER,2000,1,2,N Col-NE Ridge,,,,UK,David Allason-Pritt,Everest 2000,TRUE,FALSE,FALSE,FALSE,346,,,,FALSE,FALSE,"Australia, Netherlands, New Zealand",Kodari->Tingri->BC,2000/4/8,2000/5/17,1130,39,53,2000/5/31,1,,8850,FALSE,FALSE,FALSE,3,0,16,2,0,4,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(08/04,5300m),ABC(12/04,6400m),C1(16/04,7000m),C2(29/04,7800m),C3(16/05,8300m),Smt(17/05)","Snowblind, altitude problem, eye hemorrhage",1st Dutch from North side and 1st British from north side in new millenium,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457687
EVER00142,EVER,2000,1,2,N Col-NE Ridge,,,,Russia,Ivan Aristov,,TRUE,FALSE,FALSE,FALSE,"336,340,352",,,,FALSE,FALSE,Ukraine,,2000/4/6,2000/5/15,,39,48,2000/5/24,1,,8850,FALSE,FALSE,FALSE,3,0,13,12,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(06/04),ABC(11/04,6400m),C1(14/04,7050m),C2(13/05,7700m),C3(14/05,8300m),Smt(15,17,19/05)",,,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457685
EVER00143,EVER,2000,1,2,N Col-NE Ridge,,,,China,Yan Geng-Hua,Heilongjiang Warriors,TRUE,FALSE,FALSE,FALSE,359,,,,FALSE,FALSE,,,2000/4/15,2000/5/21,0945,36,0,  -   -,1,,8850,FALSE,FALSE,FALSE,1,0,8,1,1,4,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(15/04),ABC(23/04,6400m),C1(7000m),C2(18/05,7800m),C3(19/05,8300m),Smt(21/05)",Lhakpa Gyalzen Sherpa acute altitude sickness,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457691
EVER00155,EVER,2000,1,2,N Col-NE Ridge,,,,Spain,Guillermo Banales,Basque Expedition to Everest,TRUE,FALSE,FALSE,FALSE,370,,,,FALSE,FALSE,Argentina,Kodari->Tingri->BC,2000/4/17,2000/5/27,1330,40,41,2000/5/28,1,,8850,FALSE,FALSE,FALSE,3,0,7,1,0,5,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Gokyo Peak before Chinese BC,"BC(17/04,5000m),ABC(19/04,6300m),C1(23/04,7000m),C2(29/04,7800m),C3(15/05,8300m),Smt(27/05)",Gonzalez seriously frostbitten fingers; Pasaban slightly frostbitten toes,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457697
EVER00301,EVER,2000,3,1,S Col-SE Ridge,,,,Slovenia,Davo Karnicar,Slovenian Everest Expedition 2000,TRUE,FALSE,FALSE,FALSE,"374,375",,,,FALSE,FALSE,,,2000/9/19,2000/10/7,0645,18,22,2000/10/11,1,,8850,FALSE,TRUE,FALSE,4,0,8,5,0,4,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(14/09),C1(19/09,6020m),C2(21/09,6500m),C3(27/09,7300m),C4(06/10,7900m),Smt(07,09/10)",Lacen frostbitten fingers and toes but membrane will heal (left early),1st complete ski descent,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2457830
EVER00302,EVER,2000,3,1,S Col-SE Ridge,,,,S Korea,Yoon Hong-Keun,2000 Chungbuk Korean Everest-Lhotse Expedition,TRUE,FALSE,FALSE,FALSE,373,,,,FALSE,FALSE,,,2000/9/3,2000/10/4,1345,31,35,2000/10/8,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,0,8,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Lhotse (LHOT-003-04),"BC(03/09),C1(17/09,6100m),C2(20/09,6400m),C3(25/09,7300m),C4(03/10,7900m),Smt(04-05/10)","Nawang Wangchu dizzy and back pain, vomitting so sent home",,Windhorse Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2457827
